NAME,B01001_001E,B01002_001E,B19013_001E,B19301_001E,B23025_002E,B23025_003E,B23025_004E,B25077_001E,B25064_001E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,state,county
"Hopkins County, Texas",37008.0,39.7,63766.0,32100.0,17998.0,17924.0,17069.0,172800.0,958.0,3704.0,1294.0,227.0,163.0,48,223
"Houston County, Texas",22107.0,43.9,51043.0,25346.0,8184.0,8184.0,7816.0,128300.0,819.0,1719.0,543.0,108.0,41.0,48,225
"Howard County, Texas",34488.0,37.6,67243.0,32431.0,15086.0,15050.0,14271.0,132900.0,981.0,2233.0,668.0,172.0,219.0,48,227
"Hudspeth County, Texas",3329.0,32.1,35163.0,16368.0,1052.0,1052.0,966.0,57400.0,531.0,212.0,20.0,0.0,0.0,48,229
"Hunt County, Texas",101596.0,37.6,66885.0,31362.0,48986.0,48932.0,46074.0,184000.0,1120.0,9796.0,3379.0,592.0,545.0,48,231
"Hutchinson County, Texas",20595.0,38.3,62211.0,30038.0,9670.0,9670.0,9257.0,96500.0,881.0,1537.0,495.0,49.0,30.0,48,233
"Irion County, Texas",1561.0,39.5,54708.0,29664.0,721.0,712.0,703.0,149600.0,1145.0,183.0,13.0,11.0,0.0,48,235
"Jack County, Texas",8588.0,39.2,58861.0,28626.0,3367.0,3367.0,3091.0,135500.0,889.0,678.0,177.0,30.0,23.0,48,237
"Jackson County, Texas",15010.0,40.4,67176.0,29684.0,6289.0,6279.0,5932.0,140300.0,896.0,1060.0,232.0,0.0,19.0,48,239
"Jasper County, Texas",33032.0,42.3,48818.0,31251.0,14231.0,14143.0,12373.0,117400.0,777.0,1927.0,769.0,20.0,75.0,48,241
"Jeff Davis County, Texas",1992.0,62.0,38125.0,38603.0,748.0,748.0,748.0,167300.0,1113.0,204.0,169.0,8.0,74.0,48,243
"Jefferson County, Texas",254942.0,36.8,57294.0,30770.0,110851.0,110398.0,104440.0,151500.0,1004.0,23546.0,7482.0,1749.0,1065.0,48,245
"Jim Hogg County, Texas",4830.0,25.2,42292.0,18366.0,2189.0,2189.0,2090.0,115100.0,754.0,209.0,82.0,12.0,8.0,48,247
"Jim Wells County, Texas",39060.0,35.6,46626.0,25030.0,15849.0,15849.0,15022.0,91600.0,849.0,2994.0,680.0,69.0,52.0,48,249
"Johnson County, Texas",182690.0,37.1,77058.0,32728.0,89912.0,89640.0,86516.0,225000.0,1271.0,17706.0,6349.0,827.0,640.0,48,251
"Jones County, Texas",19758.0,38.4,59361.0,21173.0,6691.0,6672.0,6361.0,88400.0,954.0,1284.0,262.0,47.0,42.0,48,253
"Karnes County, Texas",14805.0,35.6,57798.0,25910.0,5177.0,5177.0,4904.0,137800.0,868.0,1184.0,400.0,95.0,5.0,48,255
"Kaufman County, Texas",149773.0,34.6,84075.0,33250.0,77059.0,76931.0,73153.0,256900.0,1286.0,16082.0,5355.0,338.0,766.0,48,257
"Kendall County, Texas",45376.0,42.6,104196.0,56063.0,22504.0,22469.0,21382.0,464100.0,1455.0,9746.0,4230.0,828.0,515.0,48,259
"Kenedy County, Texas",116.0,39.9,45455.0,21822.0,46.0,46.0,46.0,-666666666.0,-666666666.0,5.0,2.0,0.0,0.0,48,261
"Kent County, Texas",635.0,59.9,68553.0,29575.0,204.0,204.0,193.0,76400.0,921.0,64.0,61.0,0.0,1.0,48,263
"Kerr County, Texas",52810.0,48.2,66713.0,38003.0,24560.0,24488.0,23673.0,260700.0,1048.0,7081.0,3034.0,638.0,704.0,48,265
"Kimble County, Texas",4316.0,48.4,62386.0,39045.0,2117.0,2117.0,2101.0,189600.0,716.0,602.0,242.0,19.0,22.0,48,267
"King County, Texas",216.0,35.8,59375.0,26408.0,89.0,89.0,85.0,-666666666.0,-666666666.0,41.0,4.0,0.0,4.0,48,269
"Kinney County, Texas",3157.0,47.5,52386.0,29833.0,1340.0,1340.0,1314.0,112200.0,728.0,174.0,148.0,15.0,0.0,48,271
"Kleberg County, Texas",30860.0,28.6,52487.0,25876.0,14361.0,14047.0,12990.0,128300.0,978.0,2560.0,1106.0,156.0,131.0,48,273
"Knox County, Texas",3333.0,41.1,48750.0,24892.0,1466.0,1466.0,1443.0,55100.0,628.0,195.0,114.0,5.0,13.0,48,275
"Lamar County, Texas",50149.0,40.3,58246.0,29888.0,23806.0,23806.0,22879.0,152800.0,847.0,4736.0,1829.0,361.0,217.0,48,277
"Lamb County, Texas",13024.0,36.8,54519.0,26687.0,5720.0,5714.0,5556.0,79300.0,796.0,804.0,224.0,12.0,19.0,48,279
"Lampasas County, Texas",21829.0,43.8,73269.0,33787.0,9453.0,9294.0,8800.0,217100.0,867.0,2183.0,800.0,93.0,42.0,48,281
"La Salle County, Texas",6965.0,35.0,62798.0,15492.0,2308.0,2308.0,2212.0,99400.0,851.0,144.0,92.0,7.0,0.0,48,283
"Lavaca County, Texas",20379.0,43.4,58530.0,34591.0,9664.0,9664.0,9376.0,205500.0,871.0,1940.0,712.0,86.0,11.0,48,285
"Lee County, Texas",17543.0,41.9,66448.0,31001.0,8288.0,8288.0,8058.0,208100.0,1037.0,1456.0,501.0,58.0,40.0,48,287
"Leon County, Texas",15928.0,44.7,57363.0,34519.0,6569.0,6569.0,6234.0,158700.0,900.0,1180.0,473.0,24.0,7.0,48,289
"Liberty County, Texas",93523.0,34.1,59605.0,25667.0,36274.0,36222.0,33708.0,145400.0,978.0,4551.0,1480.0,121.0,57.0,48,291
"Limestone County, Texas",22222.0,42.0,53102.0,26479.0,8455.0,8455.0,8153.0,135400.0,784.0,1865.0,586.0,65.0,101.0,48,293
"Lipscomb County, Texas",3038.0,35.9,71625.0,33236.0,1458.0,1458.0,1372.0,119800.0,836.0,378.0,58.0,19.0,8.0,48,295
"Live Oak County, Texas",11374.0,40.8,55949.0,27951.0,4217.0,4217.0,4067.0,143000.0,957.0,630.0,354.0,50.0,88.0,48,297
"Llano County, Texas",21637.0,57.4,64241.0,48116.0,8746.0,8735.0,8211.0,287000.0,974.0,3794.0,969.0,526.0,145.0,48,299
"Loving County, Texas",96.0,31.9,-666666666.0,44821.0,39.0,39.0,39.0,218800.0,-666666666.0,0.0,0.0,0.0,0.0,48,301
"Lubbock County, Texas",311509.0,31.2,61911.0,33700.0,161613.0,161181.0,153807.0,183700.0,1087.0,36968.0,15447.0,3476.0,4455.0,48,303
"Lynn County, Texas",5619.0,36.6,52996.0,31000.0,2606.0,2599.0,2506.0,116800.0,887.0,630.0,232.0,23.0,16.0,48,305
"McCulloch County, Texas",7638.0,44.4,53214.0,29514.0,3600.0,3600.0,3286.0,98700.0,816.0,685.0,308.0,4.0,2.0,48,307
"McLennan County, Texas",261090.0,33.6,59781.0,31036.0,125672.0,125510.0,119971.0,196400.0,1048.0,26129.0,11640.0,2760.0,2317.0,48,309
"McMullen County, Texas",670.0,36.5,60313.0,27029.0,253.0,253.0,247.0,105100.0,732.0,51.0,17.0,0.0,0.0,48,311
"Madison County, Texas",13556.0,36.2,65768.0,24340.0,5113.0,5113.0,4793.0,139100.0,814.0,947.0,248.0,62.0,48.0,48,313
"Marion County, Texas",9668.0,52.1,48040.0,27263.0,3863.0,3863.0,3450.0,103100.0,857.0,977.0,178.0,6.0,15.0,48,315
"Martin County, Texas",5228.0,34.7,70217.0,36881.0,2547.0,2547.0,2288.0,143500.0,1009.0,294.0,140.0,72.0,4.0,48,317
"Mason County, Texas",3959.0,48.2,77583.0,36235.0,1676.0,1676.0,1629.0,254500.0,818.0,722.0,219.0,66.0,45.0,48,319
"Matagorda County, Texas",36251.0,37.1,56412.0,29001.0,15986.0,15905.0,14845.0,155200.0,960.0,3322.0,1408.0,154.0,76.0,48,321
"Maverick County, Texas",57806.0,30.1,48497.0,21405.0,24453.0,24433.0,22689.0,125000.0,757.0,3846.0,1016.0,351.0,38.0,48,323
"Medina County, Texas",51432.0,39.4,73060.0,31516.0,22936.0,22826.0,22289.0,186200.0,1038.0,4622.0,2668.0,253.0,163.0,48,325
"Menard County, Texas",1964.0,59.4,40945.0,31983.0,861.0,861.0,738.0,86500.0,720.0,228.0,82.0,20.0,34.0,48,327
"Midland County, Texas",169393.0,32.1,90123.0,46914.0,89320.0,88938.0,85908.0,272900.0,1375.0,21716.0,7509.0,1201.0,630.0,48,329
"Milam County, Texas",25080.0,41.5,56985.0,31984.0,11616.0,11606.0,10929.0,149600.0,911.0,2148.0,731.0,147.0,90.0,48,331
"Mills County, Texas",4501.0,50.8,59315.0,37010.0,2080.0,2080.0,2032.0,188900.0,655.0,629.0,240.0,37.0,60.0,48,333
"Mitchell County, Texas",8947.0,32.3,49869.0,24591.0,3856.0,3856.0,3802.0,83900.0,764.0,392.0,111.0,12.0,9.0,48,335
"Montague County, Texas",20197.0,44.1,63336.0,31125.0,8743.0,8737.0,8288.0,166900.0,974.0,1823.0,365.0,145.0,41.0,48,337
"Montgomery County, Texas",629989.0,37.4,95946.0,48161.0,315187.0,314552.0,301015.0,293500.0,1416.0,102960.0,38603.0,7601.0,6514.0,48,339
"Moore County, Texas",21284.0,30.7,59041.0,26321.0,9958.0,9958.0,9713.0,122700.0,879.0,994.0,420.0,23.0,49.0,48,341
"Morris County, Texas",11993.0,43.0,51532.0,26199.0,5281.0,5281.0,4972.0,108600.0,783.0,640.0,389.0,12.0,61.0,48,343
"Motley County, Texas",1223.0,50.7,66528.0,29788.0,609.0,609.0,591.0,72100.0,732.0,140.0,41.0,7.0,0.0,48,345
"Nacogdoches County, Texas",64768.0,31.7,51153.0,27584.0,30537.0,30537.0,28508.0,150700.0,863.0,6015.0,2411.0,519.0,619.0,48,347
"Navarro County, Texas",52834.0,37.5,56261.0,26910.0,24260.0,24210.0,22860.0,142300.0,978.0,3882.0,1472.0,238.0,185.0,48,349
"Newton County, Texas",12333.0,45.5,38871.0,23995.0,4898.0,4896.0,4378.0,90100.0,876.0,424.0,134.0,4.0,31.0,48,351
"Nolan County, Texas",14657.0,36.6,47437.0,30572.0,6739.0,6739.0,6291.0,91300.0,810.0,872.0,353.0,69.0,36.0,48,353
"Nueces County, Texas",353245.0,36.2,64027.0,32284.0,172338.0,170200.0,160537.0,177700.0,1175.0,33323.0,13296.0,3141.0,2358.0,48,355
"Ochiltree County, Texas",9924.0,33.0,62240.0,30836.0,4956.0,4956.0,4880.0,118400.0,858.0,747.0,271.0,41.0,69.0,48,357
"Oldham County, Texas",2171.0,35.0,71103.0,27710.0,895.0,895.0,882.0,125000.0,1120.0,224.0,58.0,7.0,22.0,48,359
"Orange County, Texas",84761.0,37.7,71910.0,35301.0,40613.0,40581.0,38240.0,152800.0,974.0,7267.0,1928.0,252.0,281.0,48,361
"Palo Pinto County, Texas",28569.0,41.3,65242.0,31890.0,13216.0,13216.0,12246.0,151500.0,963.0,2326.0,1007.0,132.0,52.0,48,363
"Panola County, Texas",22540.0,39.2,58205.0,32024.0,9934.0,9906.0,9616.0,139400.0,799.0,1796.0,503.0,73.0,98.0,48,365
"Parker County, Texas",151188.0,39.4,95721.0,43434.0,76142.0,75858.0,72909.0,311000.0,1291.0,20626.0,8508.0,1709.0,670.0,48,367
"Parmer County, Texas",9809.0,36.3,65575.0,28342.0,4829.0,4815.0,4712.0,134300.0,839.0,856.0,249.0,37.0,8.0,48,369
"Pecos County, Texas",15114.0,36.7,59325.0,28217.0,6133.0,6106.0,6031.0,144300.0,986.0,714.0,225.0,207.0,34.0,48,371
"Polk County, Texas",50536.0,43.8,57315.0,27922.0,20199.0,20197.0,18317.0,151100.0,920.0,3197.0,1203.0,258.0,159.0,48,373
"Potter County, Texas",117905.0,34.5,47974.0,26406.0,52042.0,51870.0,49953.0,119900.0,943.0,8904.0,2676.0,748.0,411.0,48,375
"Presidio County, Texas",6168.0,41.9,29012.0,22256.0,2794.0,2794.0,2449.0,121000.0,391.0,568.0,188.0,49.0,0.0,48,377
"Rains County, Texas",12257.0,47.6,60291.0,36069.0,5265.0,5265.0,5144.0,174000.0,896.0,1341.0,500.0,41.0,2.0,48,379
"Randall County, Texas",141489.0,36.4,78038.0,40047.0,75335.0,75250.0,73113.0,209200.0,1072.0,20217.0,7431.0,1293.0,1557.0,48,381
"Reagan County, Texas",3308.0,33.0,70319.0,28765.0,1718.0,1718.0,1569.0,123900.0,1057.0,144.0,89.0,0.0,5.0,48,383
"Real County, Texas",2830.0,52.3,46842.0,22725.0,771.0,771.0,759.0,258000.0,836.0,316.0,81.0,0.0,15.0,48,385
"Red River County, Texas",11627.0,48.9,44583.0,25057.0,4521.0,4521.0,4350.0,113600.0,688.0,786.0,313.0,42.0,42.0,48,387
"Reeves County, Texas",14022.0,35.4,57487.0,26180.0,6804.0,6804.0,6331.0,108800.0,951.0,712.0,172.0,15.0,0.0,48,389
"Refugio County, Texas",6718.0,42.9,54304.0,27103.0,2768.0,2768.0,2613.0,92900.0,720.0,384.0,130.0,13.0,0.0,48,391
"Roberts County, Texas",764.0,42.5,62667.0,32250.0,400.0,400.0,398.0,164200.0,554.0,76.0,22.0,0.0,5.0,48,393
"Robertson County, Texas",16912.0,40.6,59410.0,30568.0,7325.0,7325.0,6690.0,156800.0,781.0,1458.0,560.0,55.0,51.0,48,395
"Rockwall County, Texas",110631.0,37.6,121303.0,53000.0,59559.0,59495.0,57189.0,363500.0,1779.0,20110.0,8111.0,1782.0,1601.0,48,397
"Runnels County, Texas",9858.0,40.9,55424.0,29784.0,4602.0,4593.0,4455.0,89700.0,897.0,889.0,317.0,40.0,7.0,48,399
"Rusk County, Texas",52755.0,38.8,61661.0,30365.0,22712.0,22712.0,21454.0,148100.0,963.0,3771.0,1720.0,74.0,151.0,48,401
"Sabine County, Texas",9980.0,54.1,47061.0,33953.0,3485.0,3485.0,3193.0,134300.0,725.0,724.0,510.0,103.0,24.0,48,403
"San Augustine County, Texas",7920.0,48.6,45888.0,24673.0,2899.0,2899.0,2599.0,82400.0,718.0,437.0,222.0,57.0,31.0,48,405
"San Jacinto County, Texas",27666.0,45.3,54839.0,28124.0,11687.0,11638.0,10810.0,167700.0,992.0,1746.0,817.0,227.0,340.0,48,407
"San Patricio County, Texas",68942.0,36.0,63842.0,30692.0,30165.0,29993.0,28685.0,163900.0,1265.0,5325.0,2153.0,214.0,166.0,48,409
"San Saba County, Texas",5779.0,41.9,54087.0,26377.0,2416.0,2416.0,2325.0,134300.0,918.0,577.0,196.0,18.0,9.0,48,411
"Schleicher County, Texas",2474.0,39.4,53774.0,28084.0,1138.0,1108.0,1032.0,96700.0,645.0,163.0,42.0,20.0,0.0,48,413
"Scurry County, Texas",16883.0,36.2,58932.0,28549.0,7072.0,7072.0,6913.0,109400.0,1025.0,1492.0,388.0,123.0,44.0,48,415
"Shackelford County, Texas",3134.0,42.9,60924.0,32245.0,1618.0,1618.0,1501.0,178500.0,486.0,565.0,102.0,13.0,16.0,48,417
"Shelby County, Texas",24157.0,39.7,49231.0,26642.0,10533.0,10533.0,10110.0,107400.0,833.0,1587.0,496.0,115.0,1.0,48,419
"Sherman County, Texas",2414.0,38.4,66169.0,43340.0,1179.0,1179.0,1161.0,108100.0,969.0,264.0,80.0,0.0,0.0,48,421
"Smith County, Texas",234667.0,37.2,69053.0,33903.0,114887.0,114688.0,109280.0,201400.0,1129.0,28037.0,9856.0,2491.0,1968.0,48,423
"Somervell County, Texas",9337.0,43.1,87899.0,39037.0,4752.0,4752.0,4565.0,246600.0,853.0,1400.0,356.0,100.0,20.0,48,425
"Starr County, Texas",65716.0,28.6,35979.0,16934.0,27228.0,27228.0,24109.0,88300.0,670.0,3343.0,1046.0,126.0,132.0,48,427
"Stephens County, Texas",9260.0,40.9,44712.0,28231.0,4221.0,4221.0,3857.0,98000.0,688.0,884.0,261.0,7.0,17.0,48,429
"Sterling County, Texas",1392.0,32.1,63558.0,31039.0,575.0,575.0,575.0,121000.0,882.0,120.0,36.0,29.0,7.0,48,431
"Stonewall County, Texas",1331.0,33.5,66591.0,26733.0,679.0,679.0,667.0,54700.0,757.0,57.0,59.0,0.0,0.0,48,433
"Sutton County, Texas",3345.0,31.3,56778.0,22836.0,1501.0,1501.0,1430.0,132600.0,701.0,157.0,142.0,4.0,0.0,48,435
"Swisher County, Texas",6989.0,35.9,40290.0,21371.0,2814.0,2814.0,2668.0,85300.0,763.0,712.0,139.0,23.0,0.0,48,437
"Tarrant County, Texas",2113854.0,34.9,78872.0,39407.0,1123285.0,1120412.0,1065717.0,269400.0,1352.0,305663.0,120073.0,22291.0,14908.0,48,439
"Taylor County, Texas",143029.0,32.9,61806.0,31492.0,72735.0,67801.0,66180.0,169800.0,1063.0,16025.0,6685.0,1427.0,857.0,48,441
"Terrell County, Texas",862.0,57.7,52813.0,36144.0,364.0,364.0,364.0,119800.0,-666666666.0,143.0,69.0,0.0,0.0,48,443
"Terry County, Texas",11816.0,35.4,42694.0,25206.0,5241.0,5241.0,4992.0,105500.0,763.0,595.0,151.0,65.0,0.0,48,445
"Throckmorton County, Texas",1439.0,48.8,55221.0,30381.0,753.0,753.0,734.0,67000.0,536.0,161.0,50.0,0.0,4.0,48,447
"Titus County, Texas",31301.0,34.4,57634.0,25058.0,13924.0,13924.0,13364.0,138900.0,808.0,2095.0,712.0,115.0,60.0,48,449
"Tom Green County, Texas",119276.0,35.0,67215.0,33861.0,60386.0,57500.0,55687.0,177800.0,1024.0,12655.0,4821.0,868.0,708.0,48,451
"Travis County, Texas",1289054.0,35.1,92731.0,54870.0,769854.0,768979.0,736834.0,444800.0,1561.0,301552.0,131365.0,30328.0,21723.0,48,453
"Trinity County, Texas",13735.0,50.1,51165.0,30911.0,5368.0,5368.0,4990.0,104300.0,776.0,1130.0,272.0,79.0,0.0,48,455
"Tyler County, Texas",19962.0,42.6,50898.0,29594.0,7237.0,7236.0,6324.0,124900.0,927.0,1256.0,536.0,55.0,48.0,48,457
"Upshur County, Texas",41261.0,40.9,60456.0,30236.0,18051.0,18051.0,17269.0,166600.0,958.0,3463.0,1100.0,199.0,52.0,48,459
"Upton County, Texas",3284.0,39.9,55284.0,27385.0,1427.0,1427.0,1360.0,95600.0,687.0,148.0,64.0,0.0,0.0,48,461
"Uvalde County, Texas",24833.0,34.2,55000.0,26141.0,10249.0,10249.0,9920.0,129900.0,1014.0,2200.0,550.0,92.0,114.0,48,463
"Val Verde County, Texas",47693.0,31.7,57250.0,25181.0,22205.0,20473.0,19782.0,138500.0,913.0,3516.0,1727.0,423.0,171.0,48,465
"Van Zandt County, Texas",60053.0,42.0,62334.0,33092.0,26191.0,26172.0,25364.0,181300.0,981.0,5096.0,1693.0,189.0,152.0,48,467
"Victoria County, Texas",91209.0,36.3,66308.0,31747.0,44021.0,43852.0,41593.0,181200.0,1084.0,8322.0,2117.0,544.0,486.0,48,469
"Walker County, Texas",77182.0,36.5,47193.0,23220.0,31365.0,31323.0,29120.0,187200.0,976.0,6420.0,2583.0,340.0,558.0,48,471
"Waller County, Texas",57463.0,28.7,71643.0,32446.0,26548.0,26508.0,24902.0,268200.0,1109.0,5807.0,1691.0,336.0,53.0,48,473
"Ward County, Texas",11347.0,35.2,70771.0,30854.0,5410.0,5410.0,5111.0,117700.0,1061.0,621.0,172.0,20.0,2.0,48,475
"Washington County, Texas",35807.0,41.9,70043.0,39147.0,17119.0,17092.0,16633.0,248300.0,1025.0,4631.0,1376.0,608.0,366.0,48,477
"Webb County, Texas",267282.0,29.4,59984.0,23446.0,118758.0,118646.0,111606.0,161000.0,964.0,22081.0,6872.0,1500.0,531.0,48,479
"Wharton County, Texas",41614.0,37.7,59712.0,29061.0,19254.0,19254.0,18162.0,170100.0,894.0,3508.0,1146.0,191.0,82.0,48,481
"Wheeler County, Texas",4980.0,40.0,58158.0,30454.0,2434.0,2434.0,2274.0,105200.0,896.0,502.0,86.0,3.0,5.0,48,483
"Wichita County, Texas",129584.0,34.8,58862.0,30834.0,65762.0,60209.0,57700.0,129000.0,937.0,12624.0,5506.0,935.0,858.0,48,485
"Wilbarger County, Texas",12795.0,37.2,50769.0,24291.0,6058.0,6058.0,5495.0,82300.0,795.0,1101.0,203.0,108.0,36.0,48,487
"Willacy County, Texas",20308.0,33.7,42839.0,20229.0,8795.0,8795.0,8029.0,66900.0,695.0,994.0,301.0,32.0,28.0,48,489
"Williamson County, Texas",617396.0,36.9,102851.0,47574.0,341012.0,339813.0,325008.0,370100.0,1597.0,123988.0,52779.0,8114.0,6991.0,48,491
"Wilson County, Texas",50381.0,39.9,89708.0,40952.0,24305.0,24145.0,23332.0,266600.0,1054.0,6216.0,2117.0,222.0,149.0,48,493
"Winkler County, Texas",7582.0,36.2,89155.0,32325.0,3459.0,3459.0,3380.0,109100.0,902.0,350.0,67.0,0.0,8.0,48,495
"Wise County, Texas",70062.0,39.3,85385.0,36614.0,35905.0,35905.0,34358.0,248400.0,1137.0,7054.0,2029.0,373.0,373.0,48,497
"Wood County, Texas",45341.0,48.4,61748.0,34541.0,18137.0,18137.0,17179.0,170700.0,882.0,4216.0,1945.0,543.0,264.0,48,499
"Yoakum County, Texas",7630.0,30.0,80317.0,34168.0,3421.0,3421.0,3287.0,167900.0,983.0,394.0,12.0,39.0,0.0,48,501
"Young County, Texas",17903.0,40.3,65565.0,35039.0,8439.0,8439.0,8217.0,142100.0,823.0,2002.0,625.0,155.0,19.0,48,503
"Zapata County, Texas",13896.0,30.9,35061.0,19139.0,5267.0,5267.0,4843.0,84800.0,557.0,722.0,128.0,27.0,21.0,48,505
"Zavala County, Texas",9700.0,33.2,49243.0,20409.0,4048.0,4029.0,3797.0,77300.0,838.0,588.0,163.0,40.0,10.0,48,507
"Beaver County, Utah",7102.0,33.8,80268.0,28176.0,3184.0,3180.0,3064.0,248200.0,948.0,924.0,192.0,20.0,32.0,49,001
"Box Elder County, Utah",58291.0,33.1,72769.0,30762.0,27790.0,27722.0,26993.0,308900.0,927.0,6499.0,2046.0,240.0,221.0,49,003
"Cache County, Utah",134428.0,25.5,72719.0,29298.0,69288.0,69240.0,67546.0,351700.0,1025.0,17456.0,7168.0,1096.0,1768.0,49,005
"Carbon County, Utah",20338.0,37.8,53734.0,26450.0,8907.0,8852.0,8256.0,176400.0,786.0,1563.0,504.0,94.0,62.0,49,007
"Daggett County, Utah",638.0,43.3,61250.0,27261.0,270.0,258.0,249.0,252400.0,-666666666.0,53.0,16.0,2.0,7.0,49,009
"Davis County, Utah",363032.0,32.0,101285.0,39218.0,185661.0,182883.0,178388.0,423200.0,1407.0,54957.0,21481.0,3754.0,2456.0,49,011
"Duchesne County, Utah",19779.0,33.1,70821.0,28650.0,8365.0,8365.0,8006.0,228600.0,894.0,1152.0,441.0,45.0,47.0,49,013
"Emery County, Utah",9898.0,38.4,67056.0,27771.0,4222.0,4195.0,4043.0,168700.0,662.0,572.0,369.0,38.0,1.0,49,015
"Garfield County, Utah",5121.0,40.4,56481.0,29240.0,2445.0,2445.0,2337.0,237800.0,779.0,785.0,268.0,56.0,27.0,49,017
"Grand County, Utah",9680.0,40.3,59171.0,37510.0,5762.0,5762.0,5690.0,426800.0,1020.0,1501.0,401.0,281.0,28.0,49,019
"Iron County, Utah",58068.0,29.5,63005.0,26650.0,28228.0,28173.0,27249.0,299400.0,935.0,6623.0,2222.0,518.0,528.0,49,021
"Juab County, Utah",11943.0,30.1,88048.0,31545.0,5602.0,5592.0,5487.0,322100.0,969.0,989.0,327.0,88.0,37.0,49,023
"Kane County, Utah",7814.0,42.9,70327.0,36941.0,3618.0,3598.0,3471.0,297500.0,1124.0,1238.0,406.0,84.0,88.0,49,025
"Millard County, Utah",13027.0,34.4,69403.0,27757.0,5645.0,5644.0,5395.0,227000.0,801.0,1428.0,328.0,18.0,90.0,49,027
"Morgan County, Utah",12367.0,32.1,120854.0,40485.0,5498.0,5498.0,5404.0,556900.0,1276.0,1667.0,722.0,103.0,116.0,49,029
"Piute County, Utah",1764.0,49.5,33359.0,19919.0,636.0,636.0,578.0,218800.0,594.0,171.0,58.0,0.0,13.0,49,031
"Rich County, Utah",2543.0,33.9,69250.0,26796.0,1007.0,1007.0,981.0,272900.0,663.0,250.0,118.0,27.0,15.0,49,033
"Salt Lake County, Utah",1180643.0,33.4,90011.0,40969.0,653589.0,652770.0,629317.0,440400.0,1394.0,182997.0,71199.0,17745.0,12429.0,49,035
"San Juan County, Utah",14524.0,33.2,52108.0,25591.0,5946.0,5942.0,5224.0,177900.0,861.0,1153.0,437.0,76.0,32.0,49,037
"Sanpete County, Utah",28816.0,33.1,64356.0,25257.0,12869.0,12823.0,12239.0,268600.0,910.0,2294.0,1180.0,148.0,249.0,49,039
"Sevier County, Utah",21667.0,36.2,66972.0,28859.0,9848.0,9836.0,9356.0,239400.0,791.0,2083.0,818.0,114.0,92.0,49,041
"Summit County, Utah",42524.0,40.5,126392.0,67602.0,23510.0,23491.0,22962.0,895100.0,1822.0,10326.0,4340.0,1218.0,663.0,49,043
"Tooele County, Utah",74032.0,31.7,95545.0,34733.0,38503.0,38337.0,36843.0,343900.0,1079.0,6423.0,2523.0,279.0,603.0,49,045
"Uintah County, Utah",35951.0,32.4,67983.0,27977.0,15564.0,15564.0,14591.0,253100.0,797.0,2856.0,767.0,114.0,86.0,49,047
"Utah County, Utah",666021.0,25.2,91263.0,33251.0,338510.0,337844.0,326244.0,443000.0,1330.0,99898.0,32451.0,5585.0,5696.0,49,049
"Wasatch County, Utah",35009.0,35.5,104855.0,51178.0,17675.0,17623.0,17205.0,620800.0,1586.0,6585.0,2240.0,624.0,527.0,49,051
"Washington County, Utah",183297.0,38.6,71976.0,36047.0,80832.0,80763.0,78297.0,417400.0,1321.0,24819.0,10020.0,2575.0,2076.0,49,053
"Wayne County, Utah",2532.0,43.0,64870.0,32605.0,1282.0,1282.0,1274.0,316200.0,926.0,269.0,87.0,9.0,25.0,49,055
"Weber County, Utah",262960.0,33.2,82291.0,34778.0,138143.0,136933.0,132709.0,346800.0,1188.0,31010.0,10422.0,1619.0,1461.0,49,057
"Addison County, Vermont",37434.0,43.9,85870.0,42271.0,20671.0,20634.0,19788.0,311200.0,1153.0,6343.0,3080.0,613.0,877.0,50,001
"Bennington County, Vermont",37326.0,46.7,68558.0,39717.0,18561.0,18439.0,17673.0,243000.0,974.0,5734.0,3662.0,738.0,439.0,50,003
"Caledonia County, Vermont",30418.0,45.4,62964.0,36604.0,16213.0,16213.0,15786.0,197700.0,919.0,4219.0,1989.0,413.0,306.0,50,005
"Chittenden County, Vermont",168309.0,36.7,89494.0,47458.0,99598.0,99150.0,95273.0,378300.0,1511.0,36064.0,18247.0,4296.0,3933.0,50,007
"Essex County, Vermont",5976.0,51.6,55247.0,31891.0,2781.0,2779.0,2628.0,151200.0,911.0,515.0,298.0,45.0,62.0,50,009
"Franklin County, Vermont",50101.0,40.6,73633.0,35531.0,26743.0,26507.0,25632.0,263200.0,1125.0,6192.0,2605.0,363.0,516.0,50,011
"Grand Isle County, Vermont",7335.0,48.6,86639.0,48551.0,3863.0,3855.0,3722.0,339600.0,1206.0,1406.0,727.0,118.0,138.0,50,013
"Lamoille County, Vermont",25977.0,41.0,69886.0,42778.0,14511.0,14492.0,13922.0,270700.0,1066.0,5040.0,2176.0,455.0,251.0,50,015
"Orange County, Vermont",29439.0,46.6,74534.0,38709.0,16592.0,16576.0,16063.0,231000.0,1125.0,4186.0,2388.0,655.0,482.0,50,017
"Orleans County, Vermont",27459.0,45.6,63981.0,34365.0,14233.0,14208.0,13347.0,196700.0,898.0,3474.0,1608.0,346.0,141.0,50,019
"Rutland County, Vermont",60585.0,47.7,62641.0,36845.0,30563.0,30548.0,29244.0,203500.0,891.0,8964.0,4513.0,863.0,474.0,50,021
"Washington County, Vermont",59768.0,43.8,77278.0,43002.0,32505.0,32378.0,31418.0,278000.0,1077.0,11793.0,6147.0,1476.0,694.0,50,023
